servicio_urgente,critico,desc_longitud,desc_num_palabras,desc_contiene_instalación,desc_contiene_problema,desc_contiene_componente,desc_contiene_conexión,desc_contiene_falla,desc_contiene_arranque,desc_contiene_error,desc_contiene_funciona,desc_contiene_revisar,desc_contiene_piezas,tipo_trabajo_encoded,tipo_cliente_encoded,producto_encoded,fuente_encoded,urgente_x_tipo_trabajo,urgente_x_cliente,critico_x_tipo_trabajo,indice_prioridad,desc_es_largo,desc_muchas_palabras,urgente_desc_largo,Propenso_a_Fallar
0.0,0.0,-0.908256880733945,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.2593600090889902,0.0,-1.5190839694656488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.6972477064220184,-0.8125,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.7755124026464384,0.0,-1.2340966921119594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.48623853211009177,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17236633937372473,0.0,0.4732824427480916,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.3669724770642202,-0.3125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.852960099978892,1.0,-1.4732824427480915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,-1.0,-1.3384223918575064,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1.0,0.0,0.3761467889908257,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2167752905038183,0.0,-0.8676844783715013,0.0,0.13675213675213677,1.0,0.0,1.0,1.0,1.0,1.0,0
0.0,0.0,0.5596330275229358,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584605071053415,0.0,-0.28498727735368956,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.5045871559633027,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233424664484808,0.0,-1.3206106870229009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,0.30025445292620867,-1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,1.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.012968000454449524,0.0,0.4961832061068702,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,1.0,0.11450381679389313,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.22935779816513763,-0.375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9847170095083396,0.0,-0.010178117048346057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3302752293577982,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,-1.0,-0.8447837150127226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.0,0.0,-1.0091743119266054,-0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07325167824270132,0.0,0.4122137404580153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.9375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.17236633937372473,0.0,0.6590330788804071,-1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2852960099978893,0.0,0.6412213740458015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2852960099978893,0.0,0.2900763358778626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.9357798165137615,-0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.5241730279898219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.6880733944954128,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24064602469334156,0.0,0.07633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.13761467889908258,0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.3358778625954197,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.1926605504587156,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21524565040019325,0.0,0.11450381679389313,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.5321100917431193,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.3002544529262086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.3211009174311927,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2852960099978893,0.0,0.8931297709923665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,1.0,0.15012722646310434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.41284403669724773,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6619804749437677,0.0,-0.8447837150127226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.3761467889908257,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649035785294466,0.0,-0.6081424936386769,1.0,0.11382113821138211,1.0,0.0,1.0,1.0,1.0,1.0,0
0.0,0.0,0.5596330275229358,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.5597964376590331,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.5504587155963303,-0.5625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,-1.2086513994910941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.5625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.8584605071053415,0.0,0.272264631043257,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.3486238532110092,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.3384223918575064,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-1.055045871559633,-1.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.155569853317385,1.0,0.11704834605597965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.944954128440367,1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,0.4122137404580153,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.0,0.0,-0.6055045871559633,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.549618320610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.44036697247706424,0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.6619804749437677,0.0,-0.05343511450381679,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.6422018348623854,-0.6875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.38638110706548673,1.0,0.8600508905852418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.8899082568807339,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,-1.559796437659033,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.3853211009174312,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20971874129431997,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03669724770642202,0.3125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.4606780862317947,0.0,-0.8091603053435115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.10091743119266056,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176034665904533,1.0,-0.6081424936386769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.44036697247706424,-0.25,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.24064602469334156,0.0,0.15012722646310434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.21100917431192662,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.20971874129431997,0.0,0.08396946564885496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.05504587155963303,0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,0.13994910941475827,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.003015736860181,0.0,-0.8091603053435115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,1.165137614678899,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005089058524173028,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.12844036697247707,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9847170095083396,1.0,-0.9185750636132316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.8440366972477065,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,-1.3307888040712468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.5412844036697247,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5135328179962007,1.0,0.15521628498727735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.27522935779816515,-0.1875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2852960099978893,0.0,-1.3486005089058524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.009174311926605505,0.3125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.09912827466028358,0.0,-0.7608142493638677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20971874129431997,0.0,0.11704834605597965,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.2018348623853211,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,0.11704834605597965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.6146788990825688,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,0.15012722646310434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.8623853211009175,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.5903307888040712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.6605504587155964,-0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2852960099978893,1.0,0.9338422391857506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.5963302752293578,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2852960099978893,-1.0,0.089058524173028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.28440366972477066,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,-0.8447837150127226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.6875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,0.8244274809160306,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.5596330275229358,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,-1.3002544529262086,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.7155963302752294,-0.6875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9351369216597479,-1.0,-0.22646310432569974,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5596330275229358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,-1.3002544529262086,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.1926605504587156,-0.375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,-1.3358778625954197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.43765903307888043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.9908256880733946,-0.8125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.3384223918575064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.908256880733945,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20971874129431997,0.0,0.07888040712468193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.44036697247706424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21524565040019325,0.0,0.21119592875318066,0.0,0.006377551020408163,1.0,0.0,1.0,1.0,1.0,1.0,0
0.0,0.0,0.5596330275229358,1.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.8575063613231552,-1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.03669724770642202,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,-1.4885496183206106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.10091743119266056,-0.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.25790474719260564,1.0,0.08396946564885496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.3944954128440367,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584605071053415,0.0,-0.3282442748091603,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.3944954128440367,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09371642188884155,0.0,0.11195928753180662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.8899082568807339,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.2646310432569974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.45871559633027525,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,0.15521628498727735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,1.0,-1.3002544529262086,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.926605504587156,-0.9375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.444611524177644,1.0,-0.2875318066157761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.8165137614678899,-0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,0.15012722646310434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.12844036697247707,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176034665904533,0.0,-1.0483460559796438,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.26605504587155965,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176034665904533,0.0,0.4122137404580153,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.6330275229357798,-0.4375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9351369216597479,0.0,-0.8447837150127226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.06422018348623854,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.003015736860181,0.0,-0.26208651399491095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.07339449541284404,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,0.01272264631043257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,0.5241730279898219,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.1743119266055046,-0.1875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9847170095083396,1.0,-0.9134860050890585,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.8899082568807339,0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.25790474719260564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,0.0,-0.48346055979643765,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.3944954128440367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.20971874129431997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07325167824270132,1.0,0.42748091603053434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.8899082568807339,-0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24064602469334156,0.0,0.08142493638676845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.8899082568807339,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,-1.2951653944020356,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.5137614678899083,-0.375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.3760027849750225,0.0,-0.027989821882951654,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.23853211009174313,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.5368956743002544,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.3761467889908257,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.4122137404580153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,-1.0,0.5139949109414759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.3119266055045872,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.8040712468193384,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.6146788990825688,-0.1875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.4233424664484808,1.0,0.5292620865139949,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.8348623853211009,-0.75,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.09912827466028358,0.0,-1.440203562340967,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.44036697247706424,-0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.2852960099978893,1.0,0.02544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.14153949289465836,0.0,0.5572519083969466,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.1559633027522936,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38638110706548673,1.0,-0.9847328244274809,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.05504587155963303,-0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.09371642188884155,0.0,0.08142493638676845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,-0.5137614678899083,-0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,0.11704834605597965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1559633027522936,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06339911333286424,-1.0,-0.015267175572519083,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.9847170095083396,1.0,-0.4707379134860051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5596330275229358,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09955756228980918,1.0,-1.4096692111959288,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.44274809160305345,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.3853211009174312,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,0.0,0.5114503816793893,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584605071053415,1.0,0.49363867684478374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.5596330275229358,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.049578879786218534,0.0,0.15521628498727735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.027522935779816515,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,-1.183206106870229,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1.0,0.0,0.5596330275229358,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,-1.3002544529262086,1.0,0.013087934560327199,2.0,0.0,1.0,1.0,1.0,1.0,0
0.0,0.0,0.8348623853211009,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,1.0,0.8040712468193384,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,-0.21100917431192662,0.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.121448516476502,1.0,0.5165394402035624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,-0.7431192660550459,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584605071053415,-1.0,-0.15267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5596330275229358,1.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.14153949289465836,0.0,0.48346055979643765,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
